WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
26	45.000	32.693	0.694	0.306	-0.000	0	0
17	45.000	33.916	0.717	0.283	-0.000	0	0
25	45.000	34.340	0.711	0.289	0.000	2.8381e-48	2.8381e-48
32	45.000	35.460	0.701	0.299	0.000	1.21753e-47	1.21753e-47
24	45.000	36.400	0.710	0.290	-0.000	0	0
84	45.000	37.406	0.706	0.294	0.000	5.07997e-49	5.07997e-49
60	45.000	37.615	0.714	0.286	-0.000	0	0
15	45.000	37.725	0.716	0.284	0.000	2.06571e-47	2.06571e-47
30	45.000	37.785	0.716	0.284	-0.000	0	0
75	45.000	37.790	0.714	0.286	0.000	7.33602e-46	7.33602e-46
45	45.000	37.830	0.716	0.284	-0.000	0	0
0	45.000	37.860	0.716	0.284	0.000	6.65086e-46	6.65086e-46
54	45.000	38.891	0.702	0.298	-0.000	0	0
19	45.000	38.918	0.698	0.302	0.000	5.18237e-51	5.18237e-51
9	45.000	39.314	0.702	0.298	-0.000	0	0
47	45.000	39.470	0.688	0.312	0.000	4.4357e-47	4.4357e-47
50	45.000	39.628	0.702	0.298	0.000	9.42781e-46	9.42781e-46
80	45.000	39.687	0.706	0.294	0.000	3.38753e-45	3.38753e-45
39	45.000	39.954	0.705	0.295	0.000	2.09195e-48	2.09195e-48
5	45.000	40.898	0.698	0.302	0.000	3.75792e-46	3.75792e-46
65	45.000	41.573	0.698	0.302	0.000	9.67116e-46	9.67116e-46
34	45.000	41.674	0.698	0.302	0.000	1.22309e-46	1.22309e-46
49	45.000	42.168	0.695	0.305	0.000	8.50808e-47	8.50808e-47
81	45.000	42.402	0.703	0.297	0.000	1.30573e-45	1.30573e-45
8	45.000	42.434	0.704	0.296	0.000	1.83463e-45	1.83463e-45
83	45.000	42.629	0.700	0.300	0.000	1.0465e-44	1.0465e-44
73	45.000	42.648	0.766	0.234	0.000	2.81301e-47	2.81301e-47
33	45.000	42.651	0.690	0.310	-0.000	0	0
88	45.000	42.720	0.757	0.243	0.000	1.93854e-47	1.93854e-47
28	45.000	42.936	0.760	0.240	-0.000	0	0
43	45.000	42.944	0.761	0.239	-0.000	0	0
23	45.000	43.011	0.699	0.301	0.000	4.30842e-46	4.30842e-46
20	45.000	43.101	0.694	0.306	-0.000	0	0
13	45.000	43.240	0.756	0.244	0.000	5.67822e-49	5.67822e-49
58	45.000	43.296	0.751	0.249	0.000	3.72192e-49	3.72192e-49
6	45.000	43.366	0.701	0.299	-0.000	0	0
53	45.000	43.372	0.699	0.301	-0.000	0	0
7	45.000	43.609	0.698	0.302	-0.000	0	0
35	45.000	43.649	0.699	0.301	-0.000	0	0
82	45.000	43.920	0.697	0.303	0.000	5.05065e-47	5.05065e-47
38	45.000	44.011	0.699	0.301	-0.000	0	0
68	45.000	44.532	0.696	0.304	0.000	3.22805e-45	3.22805e-45
69	45.000	44.549	0.692	0.308	0.000	3.22889e-46	3.22889e-46
18	45.000	44.896	0.690	0.310	-0.000	0	0
51	45.000	45.629	0.696	0.304	-0.000	0	0
55	45.000	46.305	0.686	0.314	0.000	9.76153e-48	9.76153e-48
27	45.000	46.370	0.718	0.282	-0.000	0	0
48	45.000	47.069	0.682	0.318	0.000	2.32726e-46	2.32726e-46
12	45.000	47.818	0.726	0.274	0.000	1.47588e-48	1.47588e-48
36	45.000	48.423	0.692	0.308	-0.000	0	0
40	45.000	48.734	0.693	0.307	0.000	1.17691e-43	1.17691e-43
74	45.000	49.368	0.732	0.268	0.000	1.43183e-47	1.43183e-47
89	45.000	49.440	0.732	0.268	0.000	8.92859e-48	8.92859e-48
29	45.000	49.584	0.733	0.267	0.000	2.77044e-49	2.77044e-49
44	45.000	49.632	0.733	0.267	0.000	1.94853e-51	1.94853e-51
14	45.000	49.816	0.731	0.269	0.000	2.11122e-49	2.11122e-49
59	45.000	49.848	0.731	0.269	0.000	3.98665e-49	3.98665e-49
4	45.000	50.471	0.684	0.316	0.000	7.67061e-44	7.67061e-44
52	45.000	50.686	0.692	0.308	-0.000	0	0
61	45.000	50.900	0.724	0.276	0.000	3.25379e-46	3.25379e-46
76	45.000	51.220	0.732	0.268	0.000	4.62374e-46	4.62374e-46
16	45.000	51.312	0.733	0.267	-0.000	0	0
31	45.000	51.664	0.731	0.269	0.000	2.15224e-47	2.15224e-47
41	45.000	51.681	0.675	0.325	-0.000	0	0
1	45.000	51.836	0.728	0.272	0.000	7.01552e-48	7.01552e-48
46	45.000	52.128	0.728	0.272	0.000	9.55544e-47	9.55544e-47
57	45.000	52.746	0.703	0.297	0.000	2.69845e-47	2.69845e-47
42	45.000	52.762	0.709	0.291	-0.000	0	0
2	45.000	52.794	0.672	0.328	-0.000	0	0
87	45.000	53.946	0.693	0.307	0.000	5.25545e-46	5.25545e-46
10	45.000	54.299	0.668	0.332	0.000	5.78504e-47	5.78504e-47
37	45.000	55.094	0.668	0.332	0.000	1.65691e-44	1.65691e-44
26	45.000	55.946	0.694	0.306	-0.000	0	0
17	45.000	56.596	0.717	0.283	-0.000	0	0
11	45.000	57.197	0.654	0.346	0.000	2.10081e-47	2.10081e-47
66	45.000	57.368	0.666	0.334	-0.000	0	0
25	45.000	57.692	0.711	0.289	0.000	3.15707e-47	3.15707e-47
21	45.000	58.258	0.660	0.340	0.000	3.19645e-42	3.19645e-42
79	45.000	58.281	0.651	0.349	-0.000	0	0
73	45.000	58.641	0.766	0.234	0.000	2.43753e-46	2.43753e-46
88	45.000	58.740	0.757	0.243	0.000	1.66236e-46	1.66236e-46
28	45.000	59.037	0.760	0.240	-0.000	0	0
43	45.000	59.048	0.761	0.239	-0.000	0	0
24	45.000	59.326	0.710	0.290	-0.000	0	0
13	45.000	59.455	0.756	0.244	0.000	5.07646e-48	5.07646e-48
58	45.000	59.532	0.751	0.249	0.000	3.31076e-48	3.31076e-48
32	45.000	59.676	0.701	0.299	0.000	1.48792e-46	1.48792e-46
56	45.000	59.745	0.641	0.359	0.000	5.9394e-46	5.9394e-46
60	45.000	60.184	0.714	0.286	-0.000	0	0
15	45.000	60.360	0.716	0.284	0.000	2.41138e-46	2.41138e-46
30	45.000	60.456	0.716	0.284	-0.000	0	0
75	45.000	60.464	0.714	0.286	0.000	8.57547e-45	8.57547e-45
45	45.000	60.528	0.716	0.284	-0.000	0	0
0	45.000	60.576	0.716	0.284	0.000	7.84801e-45	7.84801e-45
84	45.000	61.394	0.706	0.294	0.000	6.40134e-48	6.40134e-48
54	45.000	64.226	0.702	0.298	-0.000	0	0
50	45.000	64.252	0.702	0.298	0.000	1.26991e-44	1.26991e-44
80	45.000	64.494	0.706	0.294	0.000	4.66058e-44	4.66058e-44
27	45.000	64.841	0.718	0.282	-0.000	0	0
19	45.000	65.018	0.698	0.302	0.000	7.51925e-50	7.51925e-50
9	45.000	65.090	0.702	0.298	-0.000	0	0
67	45.000	66.169	0.637	0.363	-0.000	0	0
39	45.000	66.432	0.705	0.295	0.000	3.17408e-47	3.17408e-47
72	45.000	66.481	0.631	0.369	0.000	9.79122e-45	9.79122e-45
5	45.000	66.794	0.698	0.302	0.000	5.45855e-45	5.45855e-45
12	45.000	66.973	0.726	0.274	0.000	1.73504e-47	1.73504e-47
47	45.000	67.628	0.688	0.312	0.000	7.04221e-46	7.04221e-46
74	45.000	67.881	0.732	0.268	0.000	1.69736e-46	1.69736e-46
89	45.000	67.980	0.732	0.268	0.000	1.06029e-46	1.06029e-46
29	45.000	68.178	0.733	0.267	0.000	3.31592e-48	3.31592e-48
44	45.000	68.244	0.733	0.267	0.000	2.33532e-50	2.33532e-50
65	45.000	68.270	0.698	0.302	0.000	1.46709e-44	1.46709e-44
14	45.000	68.497	0.731	0.269	0.000	2.53506e-48	2.53506e-48
81	45.000	68.502	0.703	0.297	0.000	1.95295e-44	1.95295e-44
59	45.000	68.541	0.731	0.269	0.000	4.78846e-48	4.78846e-48
8	45.000	69.044	0.704	0.296	0.000	2.82276e-44	2.82276e-44
83	45.000	69.536	0.700	0.300	0.000	1.61855e-43	1.61855e-43
61	45.000	70.043	0.724	0.276	0.000	2.71936e-45	2.71936e-45
23	45.000	70.248	0.699	0.301	0.000	6.997e-45	6.997e-45
6	45.000	70.408	0.701	0.299	-0.000	0	0
76	45.000	70.483	0.732	0.268	0.000	3.74929e-45	3.74929e-45
34	45.000	70.522	0.698	0.302	0.000	2.2154e-45	2.2154e-45
16	45.000	70.626	0.733	0.267	-0.000	0	0
7	45.000	70.840	0.698	0.302	-0.000	0	0
53	45.000	70.912	0.699	0.301	-0.000	0	0
31	45.000	71.152	0.731	0.269	0.000	1.68316e-46	1.68316e-46
20	45.000	71.262	0.694	0.306	-0.000	0	0
1	45.000	71.378	0.728	0.272	0.000	5.38732e-47	5.38732e-47
49	45.000	71.442	0.695	0.305	0.000	1.74172e-45	1.74172e-45
82	45.000	71.454	0.697	0.303	0.000	9.63448e-46	9.63448e-46
22	45.000	71.464	0.628	0.372	0.000	9.24214e-42	9.24214e-42
46	45.000	71.814	0.728	0.272	0.000	7.21314e-46	7.21314e-46
38	45.000	72.244	0.699	0.301	-0.000	0	0
35	45.000	72.356	0.699	0.301	-0.000	0	0
64	45.000	72.773	0.619	0.381	0.000	2.30197e-43	2.30197e-43
68	45.000	73.386	0.696	0.304	0.000	7.7652e-44	7.7652e-44
33	45.000	73.992	0.690	0.310	-0.000	0	0
57	45.000	74.361	0.703	0.297	0.000	2.38005e-46	2.38005e-46
42	45.000	74.425	0.709	0.291	-0.000	0	0
51	45.000	74.936	0.696	0.304	-0.000	0	0
69	45.000	75.746	0.692	0.308	0.000	9.8693e-45	9.8693e-45
87	45.000	76.236	0.693	0.307	0.000	4.42305e-45	4.42305e-45
18	45.000	78.490	0.690	0.310	-0.000	0	0
26	45.000	79.199	0.694	0.306	-0.000	0	0
17	45.000	79.276	0.717	0.283	-0.000	0	0
77	45.000	79.844	0.603	0.397	-0.000	0	0
36	45.000	80.538	0.692	0.308	-0.000	0	0
25	45.000	81.044	0.711	0.289	0.000	2.25303e-46	2.25303e-46
55	45.000	81.552	0.686	0.314	0.000	4.26519e-46	4.26519e-46
24	45.000	82.252	0.710	0.290	-0.000	0	0
48	45.000	82.748	0.682	0.318	0.000	1.05563e-44	1.05563e-44
60	45.000	82.753	0.714	0.286	-0.000	0	0
15	45.000	82.995	0.716	0.284	0.000	1.49205e-45	1.49205e-45
30	45.000	83.127	0.716	0.284	-0.000	0	0
75	45.000	83.138	0.714	0.286	0.000	5.31376e-44	5.31376e-44
45	45.000	83.226	0.716	0.284	-0.000	0	0
0	45.000	83.292	0.716	0.284	0.000	4.84598e-44	4.84598e-44
32	45.000	83.892	0.701	0.299	0.000	1.04567e-45	1.04567e-45
52	45.000	84.994	0.692	0.308	-0.000	0	0
84	45.000	85.382	0.706	0.294	0.000	4.19172e-47	4.19172e-47
40	45.000	86.480	0.693	0.307	0.000	6.14309e-42	6.14309e-42
4	45.000	88.052	0.684	0.316	0.000	3.28072e-42	3.28072e-42
50	45.000	88.876	0.702	0.298	0.000	8.04976e-44	8.04976e-44
80	45.000	89.301	0.706	0.294	0.000	2.94188e-43	2.94188e-43
54	45.000	89.561	0.702	0.298	-0.000	0	0
9	45.000	90.866	0.702	0.298	-0.000	0	0
19	45.000	91.118	0.698	0.302	0.000	5.00806e-49	5.00806e-49
5	45.000	92.690	0.698	0.302	0.000	3.48489e-44	3.48489e-44
39	45.000	92.910	0.705	0.295	0.000	2.05611e-46	2.05611e-46
37	45.000	93.806	0.668	0.332	0.000	3.09173e-43	3.09173e-43
41	45.000	93.912	0.675	0.325	-0.000	0	0
2	45.000	94.278	0.672	0.328	-0.000	0	0
81	45.000	94.602	0.703	0.297	0.000	1.21028e-43	1.21028e-43
85	45.000	94.902	0.591	0.409	-0.000	0	0
65	45.000	94.967	0.698	0.302	0.000	9.39733e-44	9.39733e-44
8	45.000	95.654	0.704	0.296	0.000	1.75942e-43	1.75942e-43
47	45.000	95.786	0.688	0.312	0.000	4.87962e-45	4.87962e-45
83	45.000	96.443	0.700	0.300	0.000	1.01837e-42	1.01837e-42
6	45.000	97.450	0.701	0.299	-0.000	0	0
23	45.000	97.485	0.699	0.301	0.000	4.25605e-44	4.25605e-44
10	45.000	97.544	0.668	0.332	0.000	1.37352e-45	1.37352e-45
7	45.000	98.071	0.698	0.302	-0.000	0	0
66	45.000	98.450	0.666	0.334	-0.000	0	0
53	45.000	98.452	0.699	0.301	-0.000	0	0
82	45.000	98.988	0.697	0.303	0.000	5.01671e-45	5.01671e-45
34	45.000	99.370	0.698	0.302	0.000	1.35678e-44	1.35678e-44
20	45.000	99.423	0.694	0.306	-0.000	0	0
21	45.000	100.210	0.660	0.340	0.000	5.16779e-41	5.16779e-41
38	45.000	100.477	0.699	0.301	-0.000	0	0
49	45.000	100.716	0.695	0.305	0.000	9.87495e-45	9.87495e-45
35	45.000	101.063	0.699	0.301	-0.000	0	0
68	45.000	102.240	0.696	0.304	0.000	3.74906e-43	3.74906e-43
79	45.000	103.800	0.651	0.349	-0.000	0	0
51	45.000	104.243	0.696	0.304	-0.000	0	0
11	45.000	104.876	0.654	0.346	0.000	5.14964e-46	5.14964e-46
33	45.000	105.333	0.690	0.310	-0.000	0	0
69	45.000	106.943	0.692	0.308	0.000	4.85386e-44	4.85386e-44
62	45.000	109.786	0.580	0.420	-0.000	0	0
56	45.000	109.968	0.641	0.359	0.000	1.50592e-44	1.50592e-44
18	45.000	112.084	0.690	0.310	-0.000	0	0
36	45.000	112.653	0.692	0.308	-0.000	0	0
67	45.000	115.948	0.637	0.363	-0.000	0	0
55	45.000	116.799	0.686	0.314	0.000	2.02545e-45	2.02545e-45
3	45.000	117.824	0.579	0.421	0.000	3.84421e-41	3.84421e-41
48	45.000	118.427	0.682	0.318	0.000	4.93853e-44	4.93853e-44
52	45.000	119.302	0.692	0.308	-0.000	0	0
72	45.000	123.610	0.631	0.369	0.000	2.58531e-43	2.58531e-43
40	45.000	124.226	0.693	0.307	0.000	2.78807e-41	2.78807e-41
4	45.000	125.633	0.684	0.316	0.000	1.44525e-41	1.44525e-41
22	45.000	126.544	0.628	0.372	0.000	1.66472e-40	1.66472e-40
37	45.000	132.518	0.668	0.332	0.000	1.2884e-42	1.2884e-42
64	45.000	132.794	0.619	0.381	0.000	3.96136e-42	3.96136e-42
2	45.000	135.762	0.672	0.328	-0.000	0	0
41	45.000	136.143	0.675	0.325	-0.000	0	0
66	45.000	139.532	0.666	0.334	-0.000	0	0
10	45.000	140.789	0.668	0.332	0.000	5.97139e-45	5.97139e-45
21	45.000	142.162	0.660	0.340	0.000	2.11231e-40	2.11231e-40
86	45.000	144.956	0.562	0.438	0.000	3.80124e-43	3.80124e-43
77	45.000	148.484	0.603	0.397	-0.000	0	0
79	45.000	149.319	0.651	0.349	-0.000	0	0
11	45.000	152.555	0.654	0.346	0.000	1.89388e-45	1.89388e-45
56	45.000	160.191	0.641	0.359	0.000	5.03702e-44	5.03702e-44
67	45.000	165.727	0.637	0.363	-0.000	0	0
85	45.000	178.860	0.591	0.409	-0.000	0	0
72	45.000	180.739	0.631	0.369	0.000	7.47709e-43	7.47709e-43
22	45.000	181.624	0.628	0.372	0.000	4.50893e-40	4.50893e-40
78	45.000	190.282	0.550	0.450	-0.000	0	0
64	45.000	192.815	0.619	0.381	0.000	1.06002e-41	1.06002e-41
70	45.000	205.419	0.552	0.448	0.000	2.30828e-42	2.30828e-42
62	45.000	208.420	0.580	0.420	-0.000	0	0
77	45.000	217.124	0.603	0.397	-0.000	0	0
3	45.000	224.264	0.579	0.421	0.000	2.11254e-40	2.11254e-40
63	45.000	240.309	0.553	0.447	0.000	1.47944e-42	1.47944e-42
85	45.000	262.818	0.591	0.409	-0.000	0	0
86	45.000	280.520	0.562	0.438	0.000	1.67136e-42	1.67136e-42
62	45.000	307.054	0.580	0.420	-0.000	0	0
3	45.000	330.704	0.579	0.421	0.000	4.08638e-40	4.08638e-40
71	45.000	334.799	0.541	0.459	-0.000	0	0
78	45.000	369.316	0.550	0.450	-0.000	0	0
70	45.000	399.930	0.552	0.448	0.000	7.08032e-42	7.08032e-42
86	45.000	416.084	0.562	0.438	0.000	2.97897e-42	2.97897e-42
63	45.000	469.404	0.553	0.447	0.000	4.04131e-42	4.04131e-42
78	45.000	548.350	0.550	0.450	-0.000	0	0
70	45.000	594.441	0.552	0.448	0.000	1.1089e-41	1.1089e-41
71	45.000	660.218	0.541	0.459	-0.000	0	0
63	45.000	698.499	0.553	0.447	0.000	5.92423e-42	5.92423e-42
71	45.000	985.637	0.541	0.459	-0.000	0	0
